airline,date_of_journey,source,destination,departure_time,arrival_time,duration,total_stops,additional_info,price
Jet_Airways,2019-04-01,Kolkata,Banglore,18:55:00,18:15:00,1400,1,In-flight meal not included,7064
Multiple_Carriers,2019-06-15,Delhi,Cochin,09:00:00,21:00:00,720,1,No Info,7933
Multiple_Carriers,2019-06-24,Delhi,Cochin,08:30:00,19:15:00,645,1,No Info,7354
Jet_Airways,2019-06-15,Delhi,Cochin,09:35:00,12:35:00,1620,2,No Info,12609
Jet_Airways,2019-03-21,Banglore,Delhi,19:55:00,22:35:00,160,0,No Info,7229
Multiple_Carriers,2019-06-06,Delhi,Cochin,10:20:00,01:30:00,910,1,No Info,6795
Jet_Airways,2019-05-01,Kolkata,Banglore,20:00:00,04:40:00,520,1,In-flight meal not included,8586
Jet_Airways,2019-03-03,Delhi,Cochin,11:30:00,04:25:00,1015,1,No Info,19828
Indigo,2019-05-15,Banglore,Delhi,21:15:00,00:15:00,180,0,No Info,3943
Vistara,2019-03-09,Banglore,Delhi,11:30:00,14:10:00,160,0,No Info,7240
Jet_Airways,2019-03-01,Banglore,Delhi,22:50:00,00:45:00,1555,1,No Info,26890
Vistara,2019-06-21,Banglore,Delhi,21:00:00,23:50:00,170,0,No Info,5613
Jet_Airways,2019-05-12,Kolkata,Banglore,06:30:00,04:40:00,1330,1,No Info,13941
Jet_Airways,2019-06-09,Mumbai,Hyderabad,10:20:00,11:50:00,90,0,No Info,5678
Multiple_Carriers,2019-06-24,Delhi,Cochin,13:00:00,21:00:00,480,1,No Info,7408
Multiple_Carriers,2019-06-03,Delhi,Cochin,11:40:00,19:15:00,455,1,No Info,9001
Jet_Airways,2019-03-06,Banglore,Delhi,14:05:00,09:00:00,1135,1,No Info,17261
Indigo,2019-06-24,Delhi,Cochin,08:35:00,22:30:00,835,1,No Info,6442
Indigo,2019-06-21,Kolkata,Banglore,04:40:00,07:15:00,155,0,No Info,4804
Jet_Airways,2019-05-12,Kolkata,Banglore,09:35:00,22:05:00,750,1,No Info,14151
Jet_Airways,2019-03-01,Mumbai,Hyderabad,07:10:00,08:35:00,85,0,No Info,17501
Jet_Airways,2019-03-27,Delhi,Cochin,08:00:00,18:50:00,650,1,No Info,12242
Air_Asia,2019-05-15,Kolkata,Banglore,15:10:00,23:30:00,500,2,No Info,5192
Indigo,2019-06-01,Chennai,Kolkata,11:35:00,14:00:00,145,0,No Info,3858
Indigo,2019-06-03,Delhi,Cochin,05:05:00,16:10:00,665,1,No Info,6818
Spicejet,2019-05-15,Chennai,Kolkata,08:20:00,10:35:00,135,0,No Info,3597
Air_India,2019-04-01,Kolkata,Banglore,16:45:00,23:15:00,1830,2,No Info,9237
Indigo,2019-03-06,Delhi,Cochin,02:05:00,07:25:00,320,1,No Info,10851
Indigo,2019-03-09,Banglore,Delhi,00:40:00,03:25:00,165,0,No Info,4545
Air_India,2019-05-21,Delhi,Cochin,12:00:00,07:40:00,1180,2,No Info,9653
Jet_Airways,2019-03-09,Mumbai,Hyderabad,19:40:00,21:10:00,90,0,No Info,5678
Jet_Airways,2019-05-24,Kolkata,Banglore,18:55:00,12:00:00,1025,1,No Info,14571
Jet_Airways,2019-06-12,Kolkata,Banglore,16:30:00,16:20:00,1430,1,No Info,13044
Jet_Airways,2019-03-21,Delhi,Cochin,18:15:00,04:25:00,610,1,In-flight meal not included,5963
Vistara,2019-03-09,Banglore,Delhi,06:40:00,10:25:00,1665,1,No Info,10008
Indigo,2019-03-03,Chennai,Kolkata,07:55:00,10:15:00,140,0,No Info,7295
Jet_Airways,2019-03-12,Banglore,Delhi,05:45:00,20:20:00,875,1,No Info,13817
Air_India,2019-03-24,Kolkata,Banglore,09:25:00,05:35:00,1210,2,No Info,11774
Jet_Airways,2019-03-27,Mumbai,Hyderabad,02:55:00,04:25:00,90,0,No Info,5678
Jet_Airways,2019-05-09,Delhi,Cochin,20:00:00,04:25:00,505,2,No Info,16263
Jet_Airways,2019-06-09,Kolkata,Banglore,17:00:00,10:55:00,1075,1,No Info,14151
Jet_Airways,2019-05-18,Delhi,Cochin,10:00:00,19:00:00,540,1,No Info,15554
Indigo,2019-04-01,Delhi,Cochin,02:00:00,07:25:00,325,1,No Info,5164
Multiple_Carriers,2019-06-27,Delhi,Cochin,17:45:00,01:30:00,465,1,In-flight meal not included,5797
Indigo,2019-06-06,Kolkata,Banglore,17:15:00,19:50:00,155,0,No Info,4804
Jet_Airways,2019-06-03,Banglore,Delhi,19:50:00,22:50:00,180,0,No Info,8016
Jet_Airways,2019-03-12,Banglore,Delhi,20:35:00,10:45:00,850,1,In-flight meal not included,11087
Multiple_Carriers,2019-03-21,Delhi,Cochin,08:25:00,19:15:00,650,1,No Info,8601
Indigo,2019-05-21,Kolkata,Banglore,21:00:00,02:15:00,315,1,No Info,7228
Air_India,2019-06-09,Delhi,Cochin,19:45:00,19:15:00,1410,2,No Info,10178
Air_India,2019-05-21,Kolkata,Banglore,09:25:00,05:35:00,1210,2,No Info,11432
Jet_Airways,2019-05-27,Delhi,Cochin,05:30:00,12:35:00,425,2,No Info,16274
Air_India,2019-05-06,Kolkata,Banglore,07:00:00,10:30:00,1650,3,No Info,13007
Air_India,2019-06-01,Banglore,Delhi,21:05:00,23:55:00,170,0,No Info,5228
Indigo,2019-05-03,Banglore,Delhi,20:00:00,22:50:00,170,0,No Info,4823
Jet_Airways,2019-06-27,Delhi,Cochin,23:05:00,12:35:00,810,2,No Info,12819
Jet_Airways,2019-05-01,Kolkata,Banglore,17:00:00,14:25:00,1285,1,No Info,11467
Air_India,2019-05-24,Kolkata,Banglore,17:30:00,20:25:00,1615,1,No Info,10623
Air_India,2019-05-27,Delhi,Cochin,14:10:00,17:10:00,180,0,No Info,6934
Jet_Airways,2019-05-06,Kolkata,Banglore,17:00:00,22:05:00,1745,1,No Info,11467
Multiple_Carriers,2019-06-03,Delhi,Cochin,09:00:00,19:00:00,600,1,No Info,13714
Jet_Airways,2019-03-01,Banglore,Delhi,08:00:00,07:40:00,1420,1,No Info,22270
Air_India,2019-06-06,Kolkata,Banglore,12:00:00,18:30:00,1830,2,No Info,9626
Jet_Airways,2019-04-06,Delhi,Cochin,13:00:00,19:00:00,360,1,In-flight meal not included,5177
Jet_Airways,2019-06-06,Kolkata,Banglore,20:00:00,16:20:00,1220,1,In-flight meal not included,10844
Jet_Airways,2019-05-21,Kolkata,Banglore,20:00:00,23:35:00,1655,1,In-flight meal not included,10844
Jet_Airways,2019-03-09,Banglore,Delhi,07:00:00,20:20:00,800,1,In-flight meal not included,11087
Indigo,2019-03-24,Banglore,Delhi,04:00:00,06:50:00,170,0,No Info,4777
Multiple_Carriers,2019-03-06,Delhi,Cochin,06:40:00,19:15:00,755,1,No Info,15077
Jet_Airways,2019-04-18,Banglore,Delhi,06:00:00,08:45:00,165,0,No Info,7229
Indigo,2019-06-09,Delhi,Cochin,09:15:00,21:00:00,705,1,No Info,6838
Air_India,2019-06-24,Delhi,Cochin,10:00:00,19:15:00,555,1,No Info,9194
Jet_Airways,2019-04-03,Banglore,Delhi,11:10:00,14:05:00,175,0,In-flight meal not included,4544
Air_India,2019-05-06,Kolkata,Banglore,05:50:00,08:55:00,1625,2,No Info,10991
Jet_Airways,2019-04-27,Banglore,Delhi,17:45:00,20:45:00,180,0,In-flight meal not included,4544
Indigo,2019-04-15,Kolkata,Banglore,15:15:00,20:05:00,290,1,No Info,4775
Indigo,2019-06-24,Kolkata,Banglore,04:40:00,07:15:00,155,0,No Info,4804
Air_India,2019-05-09,Delhi,Cochin,05:15:00,06:50:00,1535,1,No Info,6587
Air_Asia,2019-03-18,Banglore,Delhi,05:50:00,08:40:00,170,0,No Info,4284
Indigo,2019-06-18,Mumbai,Hyderabad,02:35:00,04:05:00,90,0,No Info,2754
Multiple_Carriers,2019-06-12,Delhi,Cochin,07:10:00,16:10:00,540,1,No Info,6513
Jet_Airways,2019-06-03,Delhi,Cochin,19:30:00,12:35:00,1025,2,In-flight meal not included,10368
Jet_Airways,2019-06-09,Kolkata,Banglore,17:00:00,23:35:00,395,1,In-flight meal not included,13994
Jet_Airways,2019-06-03,Delhi,Cochin,18:25:00,12:35:00,1090,2,No Info,14237
Indigo,2019-03-09,Banglore,Delhi,23:30:00,02:20:00,170,0,No Info,5694
Vistara,2019-03-09,Delhi,Cochin,14:55:00,17:50:00,175,0,No Info,6741
Jet_Airways,2019-03-18,Banglore,Delhi,07:00:00,13:15:00,375,1,No Info,12284
Indigo,2019-03-09,Mumbai,Hyderabad,06:20:00,07:45:00,85,0,No Info,4392
Jet_Airways,2019-06-09,Kolkata,Banglore,08:25:00,04:40:00,1215,1,In-flight meal not included,8586
Spicejet,2019-05-18,Kolkata,Banglore,17:10:00,19:40:00,150,0,No Info,4174
Indigo,2019-03-06,Delhi,Cochin,11:55:00,22:20:00,625,1,No Info,6442
Jet_Airways,2019-06-12,Delhi,Cochin,20:00:00,19:00:00,1380,2,No Info,14300
Vistara,2019-04-27,Banglore,Delhi,09:45:00,12:35:00,170,0,No Info,5613
Air_Asia,2019-05-12,Kolkata,Banglore,19:55:00,22:25:00,150,0,No Info,5530
Multiple_Carriers,2019-05-15,Delhi,Cochin,13:00:00,21:00:00,480,1,No Info,13727
Jet_Airways,2019-05-18,Kolkata,Banglore,08:25:00,16:20:00,475,1,No Info,14781
Vistara,2019-04-01,Kolkata,Banglore,07:10:00,23:25:00,975,1,No Info,7927
Air_India,2019-03-27,Delhi,Cochin,13:20:00,07:40:00,1100,2,No Info,10178
Indigo,2019-05-18,Kolkata,Banglore,09:20:00,14:15:00,295,1,No Info,12198
Jet_Airways,2019-03-24,Kolkata,Banglore,08:25:00,04:45:00,1220,1,No Info,13759
Jet_Airways,2019-04-15,Banglore,Delhi,06:00:00,08:45:00,165,0,No Info,7229
Air_India,2019-03-21,Banglore,Delhi,11:50:00,19:50:00,480,1,No Info,5932
Indigo,2019-05-12,Kolkata,Banglore,17:35:00,22:15:00,280,1,No Info,6669
Indigo,2019-03-21,Kolkata,Banglore,05:30:00,08:20:00,170,0,No Info,4148
Air_India,2019-03-03,Delhi,Cochin,19:45:00,19:15:00,1410,2,No Info,12856
Spicejet,2019-03-24,Chennai,Kolkata,08:20:00,10:35:00,135,0,No Info,3859
Jet_Airways,2019-03-09,Delhi,Cochin,17:25:00,18:50:00,1525,1,In-flight meal not included,14053
Spicejet,2019-06-27,Chennai,Kolkata,17:45:00,20:05:00,140,0,No check-in baggage included,3543
Spicejet,2019-04-06,Kolkata,Banglore,17:10:00,19:40:00,150,0,No Info,3873
Indigo,2019-05-21,Kolkata,Banglore,19:20:00,23:45:00,265,1,No Info,3574
Multiple_Carriers,2019-03-06,Delhi,Cochin,10:45:00,19:15:00,510,1,No Info,15077
Multiple_Carriers,2019-05-15,Delhi,Cochin,06:40:00,19:00:00,740,1,No Info,9315
Jet_Airways,2019-05-27,Delhi,Cochin,15:00:00,04:25:00,805,1,In-flight meal not included,12898
Jet_Airways,2019-06-09,Delhi,Cochin,17:30:00,12:35:00,1145,1,In-flight meal not included,10262
Jet_Airways,2019-05-27,Delhi,Cochin,16:00:00,19:00:00,1620,1,No Info,16079
Air_India,2019-05-09,Delhi,Cochin,19:45:00,19:15:00,1410,2,No Info,10178
Jet_Airways,2019-06-01,Banglore,Delhi,15:15:00,18:10:00,175,0,No Info,8016
Jet_Airways,2019-04-01,Kolkata,Banglore,20:00:00,19:50:00,1430,1,In-flight meal not included,7064
Indigo,2019-06-09,Banglore,Delhi,01:30:00,04:15:00,165,0,No Info,4077
Jet_Airways,2019-05-06,Delhi,Cochin,19:10:00,19:00:00,1430,2,No Info,15129
Jet_Airways,2019-06-12,Kolkata,Banglore,18:55:00,10:05:00,910,1,In-flight meal not included,8529
Jet_Airways,2019-06-09,Kolkata,Banglore,20:00:00,04:40:00,520,1,In-flight meal not included,9663
Spicejet,2019-03-27,Mumbai,Hyderabad,22:45:00,00:10:00,85,0,No Info,1759
Jet_Airways,2019-05-21,Delhi,Cochin,13:25:00,12:35:00,1390,2,No Info,15129
Jet_Airways,2019-03-12,Banglore,Delhi,21:25:00,08:15:00,650,1,No Info,12547
Indigo,2019-05-15,Kolkata,Banglore,21:25:00,00:05:00,160,0,No Info,4804
Jet_Airways,2019-06-01,Delhi,Cochin,21:25:00,19:00:00,1295,2,No Info,13292
Goair,2019-03-09,Delhi,Cochin,06:00:00,13:20:00,440,1,No Info,8422
Spicejet,2019-04-01,Kolkata,Banglore,22:20:00,00:40:00,140,0,No check-in baggage included,3841
Vistara,2019-04-01,Kolkata,Banglore,20:20:00,23:25:00,1625,1,No Info,7927
Multiple_Carriers,2019-05-27,Delhi,Cochin,11:25:00,19:00:00,455,1,No Info,9103
Indigo,2019-05-09,Delhi,Cochin,04:55:00,21:00:00,965,1,No Info,6979
Jet_Airways,2019-06-27,Delhi,Cochin,21:50:00,04:25:00,395,1,In-flight meal not included,12898
Indigo,2019-05-21,Delhi,Cochin,17:05:00,22:15:00,310,1,No Info,6147
Jet_Airways,2019-06-15,Delhi,Cochin,13:00:00,19:00:00,360,1,In-flight meal not included,10262
Jet_Airways,2019-04-24,Banglore,Delhi,08:20:00,11:20:00,180,0,In-flight meal not included,4544
Spicejet,2019-06-09,Kolkata,Banglore,09:00:00,11:25:00,145,0,No check-in baggage included,3841
Jet_Airways,2019-03-01,Banglore,Delhi,07:00:00,20:20:00,800,1,No Info,27992
Air_India,2019-03-06,Mumbai,Hyderabad,20:15:00,09:15:00,780,1,No Info,9535
Jet_Airways,2019-05-06,Delhi,Cochin,22:50:00,12:35:00,825,1,No Info,15554
Air_India,2019-03-03,Delhi,Cochin,19:45:00,19:15:00,1410,2,No Info,12646
Air_India,2019-03-21,Mumbai,Hyderabad,06:20:00,07:40:00,80,0,No Info,3100
Jet_Airways,2019-03-06,Banglore,Delhi,21:25:00,21:20:00,1435,1,No Info,17471
Indigo,2019-06-03,Kolkata,Banglore,20:25:00,23:10:00,165,0,No Info,4804
Indigo,2019-05-27,Chennai,Kolkata,07:55:00,10:15:00,140,0,No Info,3850
Spicejet,2019-06-01,Mumbai,Hyderabad,05:45:00,07:15:00,90,0,No Info,2753
Jet_Airways,2019-05-12,Mumbai,Hyderabad,02:55:00,04:20:00,85,0,In-flight meal not included,4050
Air_India,2019-06-18,Delhi,Cochin,05:10:00,08:00:00,170,0,No Info,5201
Indigo,2019-06-03,Delhi,Cochin,05:05:00,12:10:00,425,1,No Info,6818
Jet_Airways,2019-06-27,Delhi,Cochin,21:50:00,19:00:00,1270,1,In-flight meal not included,10262
Indigo,2019-06-09,Mumbai,Hyderabad,19:05:00,20:35:00,90,0,No Info,2754
Jet_Airways,2019-05-21,Kolkata,Banglore,06:30:00,07:25:00,1495,2,In-flight meal not included,10118
Jet_Airways,2019-04-01,Kolkata,Banglore,20:00:00,19:50:00,1430,1,No Info,12681
Spicejet,2019-03-24,Kolkata,Banglore,15:05:00,20:45:00,340,1,No Info,6197
Multiple_Carriers,2019-06-03,Delhi,Cochin,11:40:00,01:30:00,830,1,No Info,7530
Vistara,2019-05-09,Kolkata,Banglore,20:20:00,10:45:00,865,1,No Info,8452
Jet_Airways,2019-03-21,Delhi,Cochin,10:45:00,18:50:00,485,2,No Info,11360
Air_India,2019-03-18,Delhi,Cochin,14:10:00,17:10:00,180,0,No Info,5674
Multiple_Carriers,2019-06-09,Delhi,Cochin,08:00:00,21:00:00,780,1,No Info,7408
Indigo,2019-06-09,Delhi,Cochin,11:25:00,21:00:00,575,1,No Info,6416
Air_India,2019-05-18,Kolkata,Banglore,09:25:00,17:20:00,1915,2,No Info,13616
Vistara,2019-05-18,Kolkata,Banglore,20:20:00,10:45:00,865,1,No Info,9187
Jet_Airways,2019-03-24,Kolkata,Banglore,21:10:00,20:40:00,1410,1,In-flight meal not included,10031
Air_Asia,2019-05-18,Kolkata,Banglore,19:55:00,23:30:00,215,1,No Info,6857
Jet_Airways,2019-05-24,Kolkata,Banglore,08:25:00,18:15:00,590,1,No Info,14571
Indigo,2019-03-18,Mumbai,Hyderabad,09:10:00,10:40:00,90,0,No Info,4049
Air_Asia,2019-05-03,Kolkata,Banglore,10:20:00,12:55:00,155,0,No Info,4409
Jet_Airways,2019-06-27,Delhi,Cochin,18:15:00,19:00:00,1485,1,In-flight meal not included,10262
Jet_Airways,2019-03-15,Banglore,Delhi,07:00:00,07:40:00,1480,1,In-flight meal not included,7832
Jet_Airways,2019-05-09,Kolkata,Banglore,08:25:00,12:00:00,1655,1,In-flight meal not included,9663
Air_India,2019-06-06,Kolkata,Banglore,09:25:00,21:50:00,745,1,No Info,8366
Indigo,2019-03-15,Mumbai,Hyderabad,19:05:00,20:30:00,85,0,No Info,2754
Air_India,2019-05-01,Kolkata,Banglore,07:00:00,05:25:00,1345,2,No Info,14424
Jet_Airways,2019-05-12,Kolkata,Banglore,09:35:00,09:45:00,1450,1,No Info,14151
Jet_Airways,2019-06-09,Delhi,Cochin,18:25:00,12:35:00,1090,2,No Info,14237
Spicejet,2019-05-12,Mumbai,Hyderabad,13:15:00,14:45:00,90,0,No Info,2227
Jet_Airways,2019-06-12,Delhi,Cochin,02:15:00,12:35:00,620,1,No Info,18371
Air_India,2019-05-18,Kolkata,Banglore,20:45:00,23:20:00,155,0,No Info,4880
Jet_Airways,2019-05-12,Kolkata,Banglore,08:25:00,20:45:00,740,1,No Info,14781
Multiple_Carriers,2019-05-18,Delhi,Cochin,14:00:00,21:00:00,420,1,No Info,13727
Air_India,2019-05-01,Mumbai,Hyderabad,13:55:00,15:25:00,90,0,No Info,3625
Jet_Airways,2019-05-18,Kolkata,Banglore,20:00:00,09:20:00,800,1,No Info,14781
Jet_Airways,2019-05-06,Kolkata,Banglore,09:35:00,18:00:00,505,1,No Info,13067
Air_India,2019-06-15,Delhi,Cochin,21:00:00,07:40:00,640,1,No Info,8372
Indigo,2019-06-24,Kolkata,Banglore,15:15:00,17:45:00,150,0,No Info,4804
Spicejet,2019-04-01,Mumbai,Hyderabad,05:45:00,07:15:00,90,0,No check-in baggage included,1965
Multiple_Carriers,2019-06-15,Delhi,Cochin,08:00:00,21:00:00,780,1,No Info,7408
Spicejet,2019-06-18,Kolkata,Banglore,09:00:00,11:25:00,145,0,No check-in baggage included,3841
Indigo,2019-05-21,Kolkata,Banglore,19:55:00,23:50:00,235,1,No Info,4226
Spicejet,2019-05-01,Kolkata,Banglore,11:15:00,18:30:00,435,1,No Info,8844
Jet_Airways,2019-05-18,Delhi,Cochin,07:05:00,19:00:00,715,1,In-flight meal not included,12373
Jet_Airways,2019-06-12,Kolkata,Banglore,09:35:00,19:10:00,575,1,No Info,12692
Jet_Airways,2019-05-06,Kolkata,Banglore,06:30:00,12:00:00,330,1,No Info,14388
Jet_Airways,2019-06-18,Mumbai,Hyderabad,19:35:00,21:05:00,90,0,No Info,5678
Jet_Airways,2019-05-01,Kolkata,Banglore,21:10:00,10:05:00,775,1,In-flight meal not included,10844
Air_India,2019-06-12,Delhi,Cochin,13:05:00,09:25:00,1220,2,No Info,10975
Jet_Airways,2019-03-06,Delhi,Cochin,22:20:00,04:25:00,365,1,No Info,15764
Indigo,2019-05-27,Delhi,Cochin,17:10:00,01:30:00,500,1,No Info,6206
Jet_Airways,2019-05-15,Kolkata,Banglore,17:00:00,19:10:00,1570,1,No Info,14151
Jet_Airways,2019-06-09,Delhi,Cochin,11:00:00,14:15:00,195,0,No Info,9564
Jet_Airways,2019-04-21,Banglore,Delhi,08:20:00,11:20:00,180,0,No Info,7229
Air_India,2019-03-24,Banglore,Delhi,13:20:00,16:10:00,170,0,No Info,7276
Multiple_Carriers,2019-06-06,Delhi,Cochin,08:00:00,19:00:00,660,1,No Info,12192
Jet_Airways,2019-06-12,Kolkata,Banglore,16:30:00,09:20:00,1010,1,In-flight meal not included,8529
Jet_Airways,2019-05-09,Delhi,Cochin,09:40:00,19:00:00,560,2,No Info,15129
Multiple_Carriers,2019-06-12,Delhi,Cochin,19:00:00,01:30:00,390,1,No Info,6795
Jet_Airways,2019-06-06,Delhi,Cochin,09:25:00,04:25:00,1140,2,In-flight meal not included,11992
Jet_Airways,2019-05-21,Banglore,Delhi,11:10:00,14:05:00,175,0,No Info,7229
Jet_Airways,2019-06-06,Kolkata,Banglore,16:30:00,22:35:00,365,1,In-flight meal not included,10844
Jet_Airways,2019-06-24,Delhi,Cochin,22:50:00,12:35:00,825,1,In-flight meal not included,10262
Indigo,2019-05-15,Banglore,Delhi,22:10:00,01:00:00,170,0,No Info,3419
Multiple_Carriers,2019-06-12,Delhi,Cochin,07:30:00,19:15:00,705,1,No Info,7354
Jet_Airways,2019-03-12,Banglore,Delhi,16:55:00,23:00:00,365,1,In-flight meal not included,11087
Jet_Airways,2019-05-15,Kolkata,Banglore,16:30:00,18:15:00,1545,1,In-flight meal not included,10844
Air_India,2019-03-15,Banglore,Delhi,11:50:00,19:50:00,480,1,No Info,7192
Jet_Airways,2019-05-18,Delhi,Cochin,11:30:00,19:00:00,450,1,No Info,15554
Jet_Airways,2019-03-18,Mumbai,Hyderabad,10:20:00,11:50:00,90,0,In-flight meal not included,4160
Indigo,2019-05-24,Banglore,Delhi,20:00:00,22:50:00,170,0,No Info,4823
Air_India,2019-06-06,Kolkata,Banglore,14:35:00,14:35:00,1440,1,No Info,6528
Indigo,2019-03-01,Banglore,Delhi,18:55:00,21:45:00,170,0,No Info,14306
Multiple_Carriers,2019-05-27,Delhi,Cochin,17:45:00,01:30:00,465,1,No Info,6795
Indigo,2019-06-06,Banglore,Delhi,21:15:00,00:15:00,180,0,No Info,3943
Jet_Airways,2019-06-03,Delhi,Cochin,17:30:00,12:35:00,1145,1,No Info,14714
Jet_Airways,2019-03-27,Delhi,Cochin,09:00:00,18:50:00,590,1,In-flight meal not included,5963
Jet_Airways,2019-04-09,Delhi,Cochin,09:25:00,04:25:00,1140,2,No Info,11546
Jet_Airways,2019-06-01,Banglore,Delhi,17:45:00,20:45:00,180,0,In-flight meal not included,7229
Air_India,2019-05-18,Mumbai,Hyderabad,13:55:00,15:25:00,90,0,No Info,3100
Air_India,2019-06-09,Kolkata,Banglore,16:45:00,21:05:00,1700,1,No Info,7662
Jet_Airways,2019-05-21,Kolkata,Banglore,20:25:00,18:00:00,1295,1,No Info,14151
Indigo,2019-03-21,Delhi,Cochin,05:05:00,10:05:00,300,1,No Info,6893
Jet_Airways,2019-04-01,Kolkata,Banglore,16:30:00,20:45:00,1695,1,No Info,12681
Spicejet,2019-06-15,Kolkata,Banglore,17:10:00,19:40:00,150,0,No Info,3873
Jet_Airways,2019-05-15,Kolkata,Banglore,09:35:00,21:05:00,690,1,In-flight meal not included,10703
Jet_Airways,2019-06-15,Delhi,Cochin,06:45:00,04:25:00,1300,2,No Info,13376
Air_India,2019-05-15,Delhi,Cochin,09:45:00,09:25:00,1420,1,No Info,7480
Jet_Airways,2019-05-21,Delhi,Cochin,21:50:00,19:00:00,1270,1,In-flight meal not included,12898
Indigo,2019-06-06,Mumbai,Hyderabad,19:05:00,20:35:00,90,0,No Info,2754
Spicejet,2019-03-15,Chennai,Kolkata,09:30:00,12:05:00,155,0,No Info,6300
Indigo,2019-05-24,Banglore,Delhi,23:30:00,02:20:00,170,0,No Info,4591
Jet_Airways,2019-03-27,Delhi,Cochin,16:00:00,19:45:00,1665,1,In-flight meal not included,5963
Indigo,2019-03-27,Delhi,Cochin,04:55:00,16:10:00,675,1,No Info,6171
Jet_Airways,2019-05-21,Delhi,Cochin,23:05:00,12:35:00,810,2,No Info,15129
Indigo,2019-03-21,Delhi,Cochin,08:35:00,16:10:00,455,1,No Info,6790
Jet_Airways,2019-04-21,Banglore,Delhi,19:50:00,22:50:00,180,0,In-flight meal not included,4544
Air_India,2019-04-12,Banglore,Delhi,13:20:00,16:10:00,170,0,No Info,5911
Spicejet,2019-06-15,Kolkata,Banglore,22:20:00,00:40:00,140,0,No Info,3873
Jet_Airways,2019-05-12,Kolkata,Banglore,16:30:00,23:35:00,425,1,No Info,14781
Air_India,2019-04-09,Delhi,Cochin,08:00:00,19:15:00,675,1,No Info,6377
Jet_Airways,2019-05-21,Delhi,Cochin,23:05:00,19:00:00,1195,2,No Info,15129
Jet_Airways,2019-05-01,Kolkata,Banglore,08:25:00,16:20:00,475,1,In-flight meal not included,10844
Jet_Airways,2019-05-09,Delhi,Cochin,09:40:00,04:25:00,1125,2,In-flight meal not included,13029
Jet_Airways,2019-05-24,Kolkata,Banglore,06:30:00,09:20:00,1610,1,In-flight meal not included,9663
Spicejet,2019-04-24,Kolkata,Banglore,15:05:00,20:20:00,315,1,No Info,4859
Indigo,2019-06-24,Delhi,Cochin,09:15:00,01:30:00,975,1,No Info,6628
Multiple_Carriers,2019-06-15,Delhi,Cochin,19:00:00,01:30:00,390,1,No Info,6795
Multiple_Carriers,2019-03-06,Delhi,Cochin,13:05:00,21:20:00,495,2,No Info,10759
Spicejet,2019-04-01,Delhi,Cochin,06:05:00,11:20:00,315,1,No Info,5351
Indigo,2019-03-03,Banglore,Delhi,06:00:00,08:45:00,165,0,No Info,6144
Spicejet,2019-03-21,Delhi,Cochin,08:45:00,13:15:00,270,1,No check-in baggage included,6356
Jet_Airways,2019-03-21,Banglore,Delhi,05:45:00,00:45:00,1140,1,In-flight meal not included,7832
Indigo,2019-05-01,Kolkata,Banglore,15:15:00,20:05:00,290,1,No Info,4775
Multiple_Carriers,2019-05-27,Delhi,Cochin,11:40:00,19:15:00,455,1,No Info,9316
Indigo,2019-05-15,Delhi,Cochin,08:35:00,16:10:00,455,1,No Info,6442
Jet_Airways,2019-03-12,Banglore,Delhi,05:45:00,23:00:00,1035,1,No Info,13817
Jet_Airways,2019-06-12,Delhi,Cochin,16:00:00,12:35:00,1235,1,In-flight meal not included,10262
Indigo,2019-06-01,Delhi,Cochin,17:05:00,22:25:00,320,1,No Info,7060
Air_India,2019-05-21,Delhi,Cochin,18:05:00,21:10:00,185,0,No Info,6094
Indigo,2019-06-03,Banglore,Delhi,18:25:00,21:20:00,175,0,No Info,4823
Jet_Airways,2019-05-01,Delhi,Cochin,23:05:00,19:00:00,1195,2,No Info,15129
Air_India,2019-05-27,Delhi,Cochin,18:30:00,19:15:00,1485,2,No Info,12488
Indigo,2019-03-01,Mumbai,Hyderabad,06:20:00,07:45:00,85,0,No Info,17501
Air_India,2019-04-06,Banglore,Delhi,10:00:00,12:45:00,165,0,No Info,5176
Indigo,2019-05-03,Mumbai,Hyderabad,06:25:00,07:55:00,90,0,No Info,4049
Multiple_Carriers,2019-03-03,Delhi,Cochin,19:00:00,01:35:00,395,1,No Info,15288
Air_India,2019-03-09,Banglore,Delhi,13:20:00,16:10:00,170,0,No Info,8851
Indigo,2019-05-15,Banglore,Delhi,01:30:00,04:15:00,165,0,No Info,3419
Jet_Airways,2019-06-09,Delhi,Cochin,19:30:00,04:25:00,535,2,In-flight meal not included,10368
Air_India,2019-06-06,Mumbai,Hyderabad,19:30:00,20:45:00,75,0,No Info,3100
Jet_Airways,2019-03-24,Kolkata,Banglore,08:25:00,22:35:00,850,1,In-flight meal not included,10031
Jet_Airways,2019-03-09,Mumbai,Hyderabad,06:30:00,08:00:00,90,0,No Info,8040
Goair,2019-03-27,Delhi,Cochin,06:00:00,13:20:00,440,1,No Info,4563
Indigo,2019-04-06,Banglore,Delhi,16:55:00,19:55:00,180,0,No Info,4823
Spicejet,2019-06-27,Chennai,Kolkata,08:20:00,10:35:00,135,0,No Info,3597
Jet_Airways,2019-06-15,Banglore,Delhi,18:55:00,22:00:00,185,0,No Info,8016
Air_India,2019-03-01,Banglore,Delhi,10:30:00,17:45:00,435,2,Change airports,17461
Indigo,2019-06-18,Mumbai,Hyderabad,09:15:00,10:45:00,90,0,No Info,4049
